ZipCode,City,StateCode,Zone,DeliveryDays
Postal Code,Place Name,State Abbreviation,,
76949,Silver,TX,Western,6
76950,Sonora,TX,Western,6
76951,Sterling City,TX,Western,6
76953,Tennyson,TX,Western,6
76955,Vancourt,TX,Western,6
76957,Wall,TX,Western,6
76958,Water Valley,TX,Western,6
77001,Houston,TX,Western,6
77002,Houston,TX,Western,6
77003,Houston,TX,Western,6
77004,Houston,TX,Western,6
77005,Houston,TX,Western,6
77006,Houston,TX,Western,6
77007,Houston,TX,Western,6
77008,Houston,TX,Western,6
77009,Houston,TX,Western,6
77010,Houston,TX,Western,6
77011,Houston,TX,Western,6
77012,Houston,TX,Western,6
77013,Houston,TX,Western,6
77014,Houston,TX,Western,6
77015,Houston,TX,Western,6
77016,Houston,TX,Western,6
77017,Houston,TX,Western,6
77018,Houston,TX,Western,6
77019,Houston,TX,Western,6
77020,Houston,TX,Western,6
77021,Houston,TX,Western,6
77022,Houston,TX,Western,6
77023,Houston,TX,Western,6
77024,Houston,TX,Western,6
77025,Houston,TX,Western,6
77026,Houston,TX,Western,6
77027,Houston,TX,Western,6
77028,Houston,TX,Western,6
77029,Houston,TX,Western,6
77030,Houston,TX,Western,6
77031,Houston,TX,Western,6
77032,Houston,TX,Western,6
77033,Houston,TX,Western,6
77034,Houston,TX,Western,6
77035,Houston,TX,Western,6
77036,Houston,TX,Western,6
77037,Houston,TX,Western,6
77038,Houston,TX,Western,6
77039,Houston,TX,Western,6
77040,Houston,TX,Western,6
77041,Houston,TX,Western,6
77042,Houston,TX,Western,6
77043,Houston,TX,Western,6
77044,Houston,TX,Western,6
77045,Houston,TX,Western,6
77046,Houston,TX,Western,6
77047,Houston,TX,Western,6
77048,Houston,TX,Western,6
77049,Houston,TX,Western,6
77050,Houston,TX,Western,6
77051,Houston,TX,Western,6
77052,Houston,TX,Western,6
77053,Houston,TX,Western,6
77054,Houston,TX,Western,6
77055,Houston,TX,Western,6
77056,Houston,TX,Western,6
77057,Houston,TX,Western,6
77058,Houston,TX,Western,6
77059,Houston,TX,Western,6
77060,Houston,TX,Western,6
77061,Houston,TX,Western,6
77062,Houston,TX,Western,6
77063,Houston,TX,Western,6
77064,Houston,TX,Western,6
77065,Houston,TX,Western,6
77066,Houston,TX,Western,6
77067,Houston,TX,Western,6
77068,Houston,TX,Western,6
77069,Houston,TX,Western,6
77070,Houston,TX,Western,6
77071,Houston,TX,Western,6
77072,Houston,TX,Western,6
77073,Houston,TX,Western,6
77074,Houston,TX,Western,6
77075,Houston,TX,Western,6
77076,Houston,TX,Western,6
77077,Houston,TX,Western,6
77078,Houston,TX,Western,6
77079,Houston,TX,Western,6
77080,Houston,TX,Western,6
77081,Houston,TX,Western,6
77082,Houston,TX,Western,6
77083,Houston,TX,Western,6
77084,Houston,TX,Western,6
77085,Houston,TX,Western,6
77086,Houston,TX,Western,6
77087,Houston,TX,Western,6
77088,Houston,TX,Western,6
77089,Houston,TX,Western,6
77090,Houston,TX,Western,6
77091,Houston,TX,Western,6
77092,Houston,TX,Western,6
77093,Houston,TX,Western,6
77094,Houston,TX,Western,6
77095,Houston,TX,Western,6
77096,Houston,TX,Western,6
77097,Houston,TX,Western,6
77098,Houston,TX,Western,6
77099,Houston,TX,Western,6
77201,Houston,TX,Western,6
77202,Houston,TX,Western,6
77203,Houston,TX,Western,6
77204,Houston,TX,Western,6
77205,Houston,TX,Western,6
77206,Houston,TX,Western,6
77207,Houston,TX,Western,6
77208,Houston,TX,Western,6
77209,Houston,TX,Western,6
77210,Houston,TX,Western,6
77212,Houston,TX,Western,6
77213,Houston,TX,Western,6
77215,Houston,TX,Western,6
77216,Houston,TX,Western,6
77217,Houston,TX,Western,6
77218,Houston,TX,Western,6
77219,Houston,TX,Western,6
77220,Houston,TX,Western,6
77221,Houston,TX,Western,6
77222,Houston,TX,Western,6
77223,Houston,TX,Western,6
77224,Houston,TX,Western,6
77225,Houston,TX,Western,6
77226,Houston,TX,Western,6
77227,Houston,TX,Western,6
77228,Houston,TX,Western,6
77229,Houston,TX,Western,6
77230,Houston,TX,Western,6
77231,Houston,TX,Western,6
77233,Houston,TX,Western,6
77234,Houston,TX,Western,6
77235,Houston,TX,Western,6
77236,Houston,TX,Western,6
77237,Houston,TX,Western,6
77238,Houston,TX,Western,6
77240,Houston,TX,Western,6
77241,Houston,TX,Western,6
77242,Houston,TX,Western,6
77243,Houston,TX,Western,6
77244,Houston,TX,Western,6
77245,Houston,TX,Western,6
77246,Houston,TX,Western,6
77247,Houston,TX,Western,6
77248,Houston,TX,Western,6
77249,Houston,TX,Western,6
77250,Houston,TX,Western,6
77251,Houston,TX,Western,6
77252,Houston,TX,Western,6
77253,Houston,TX,Western,6
77254,Houston,TX,Western,6
77255,Houston,TX,Western,6
77256,Houston,TX,Western,6
77257,Houston,TX,Western,6
77258,Houston,TX,Western,6
77259,Houston,TX,Western,6
77260,Houston,TX,Western,6
77261,Houston,TX,Western,6
77262,Houston,TX,Western,6
77263,Houston,TX,Western,6
77265,Houston,TX,Western,6
77266,Houston,TX,Western,6
77267,Houston,TX,Western,6
77268,Houston,TX,Western,6
77269,Houston,TX,Western,6
77270,Houston,TX,Western,6
77271,Houston,TX,Western,6
77272,Houston,TX,Western,6
77273,Houston,TX,Western,6
77274,Houston,TX,Western,6
77275,Houston,TX,Western,6
77276,Houston,TX,Western,6
77277,Houston,TX,Western,6
77278,Houston,TX,Western,6
77279,Houston,TX,Western,6
77280,Houston,TX,Western,6
77281,Houston,TX,Western,6
77282,Houston,TX,Western,6
77284,Houston,TX,Western,6
77285,Houston,TX,Western,6
77286,Houston,TX,Western,6
77287,Houston,TX,Western,6
77288,Houston,TX,Western,6
77289,Houston,TX,Western,6
77290,Houston,TX,Western,6
77291,Houston,TX,Western,6
77292,Houston,TX,Western,6
77293,Houston,TX,Western,6
77294,Houston,TX,Western,6
77296,Houston,TX,Western,6
77297,Houston,TX,Western,6
77298,Houston,TX,Western,6
77299,Houston,TX,Western,6
77301,Conroe,TX,Western,6
77302,Conroe,TX,Western,6
77303,Conroe,TX,Western,6
77304,Conroe,TX,Western,6
77305,Conroe,TX,Western,6
77306,Conroe,TX,Western,6
77315,North Houston,TX,Western,6
77316,Montgomery,TX,Western,6
77318,Willis,TX,Western,6
77320,Huntsville,TX,Western,6
77325,Humble,TX,Western,6
77326,Ace,TX,Western,6
77327,Cleveland,TX,Western,6
77328,Cleveland,TX,Western,6
77331,Coldspring,TX,Western,6
77332,Dallardsville,TX,Western,6
77333,Dobbin,TX,Western,6
77334,Dodge,TX,Western,6
77335,Goodrich,TX,Western,6
77336,Huffman,TX,Western,6
77337,Hufsmith,TX,Western,6
77338,Humble,TX,Western,6
77339,Humble,TX,Western,6
77340,Huntsville,TX,Western,6
77341,Huntsville,TX,Western,6
77342,Huntsville,TX,Western,6
77343,Huntsville,TX,Western,6
77344,Huntsville,TX,Western,6
77345,Humble,TX,Western,6
77346,Humble,TX,Western,6
77347,Humble,TX,Western,6
77348,Huntsville,TX,Western,6
77349,Huntsville,TX,Western,6
77350,Leggett,TX,Western,6
77351,Livingston,TX,Western,6
77353,Magnolia,TX,Western,6
77354,Magnolia,TX,Western,6
77355,Magnolia,TX,Western,6
77356,Montgomery,TX,Western,6
77357,New Caney,TX,Western,6
77358,New Waverly,TX,Western,6
77359,Oakhurst,TX,Western,6
77360,Onalaska,TX,Western,6
77362,Pinehurst,TX,Western,6
77363,Plantersville,TX,Western,6
77364,Pointblank,TX,Western,6
77365,Porter,TX,Western,6
77367,Riverside,TX,Western,6
77368,Romayor,TX,Western,6
77369,Rye,TX,Western,6
77371,Shepherd,TX,Western,6
77372,Splendora,TX,Western,6
77373,Spring,TX,Western,6
77374,Thicket,TX,Western,6
77375,Tomball,TX,Western,6
77376,Votaw,TX,Western,6
77377,Tomball,TX,Western,6
77378,Willis,TX,Western,6
77379,Spring,TX,Western,6
77380,Spring,TX,Western,6
77381,Spring,TX,Western,6
77382,Spring,TX,Western,6
77383,Spring,TX,Western,6
77384,Conroe,TX,Western,6
77385,Conroe,TX,Western,6
77386,Spring,TX,Western,6
77387,Spring,TX,Western,6
77388,Spring,TX,Western,6
77389,Spring,TX,Western,6
77391,Spring,TX,Western,6
77393,Spring,TX,Western,6
77396,Humble,TX,Western,6
77399,Livingston,TX,Western,6
77401,Bellaire,TX,Western,6
77402,Bellaire,TX,Western,6
77404,Bay City,TX,Western,6
77406,Richmond,TX,Western,6
77407,Richmond,TX,Western,6
77410,Cypress,TX,Western,6
77411,Alief,TX,Western,6
77412,Altair,TX,Western,6
77413,Barker,TX,Western,6
77414,Bay City,TX,Western,6
77415,Cedar Lane,TX,Western,6
77417,Beasley,TX,Western,6
77418,Bellville,TX,Western,6
77419,Blessing,TX,Western,6
77420,Boling,TX,Western,6
77422,Brazoria,TX,Western,6
77423,Brookshire,TX,Western,6
77426,Chappell Hill,TX,Western,6
77428,Collegeport,TX,Western,6
77429,Cypress,TX,Western,6
77430,Damon,TX,Western,6
77431,Danciger,TX,Western,6
77432,Danevang,TX,Western,6
77433,Cypress,TX,Western,6
77434,Eagle Lake,TX,Western,6
77435,East Bernard,TX,Western,6
77436,Egypt,TX,Western,6
77437,El Campo,TX,Western,6
77440,Elmaton,TX,Western,6
77441,Fulshear,TX,Western,6
77442,Garwood,TX,Western,6
77443,Glen Flora,TX,Western,6
77444,Guy,TX,Western,6
77445,Hempstead,TX,Western,6
77446,Prairie View,TX,Western,6
77447,Hockley,TX,Western,6
77448,Hungerford,TX,Western,6
77449,Katy,TX,Western,6
77450,Katy,TX,Western,6
77451,Kendleton,TX,Western,6
77452,Kenney,TX,Western,6
77453,Lane City,TX,Western,6
77454,Lissie,TX,Western,6
77455,Louise,TX,Western,6
77456,Markham,TX,Western,6
77457,Matagorda,TX,Western,6
77458,Midfield,TX,Western,6
77459,Missouri City,TX,Western,6
77460,Nada,TX,Western,6
77461,Needville,TX,Western,6
77462,Newgulf,TX,Western,6
77463,Old Ocean,TX,Western,6
77464,Orchard,TX,Western,6
77465,Palacios,TX,Western,6
77466,Pattison,TX,Western,6
77467,Pierce,TX,Western,6
77468,Pledger,TX,Western,6
77469,Richmond,TX,Western,6
77470,Rock Island,TX,Western,6
77471,Rosenberg,TX,Western,6
77473,San Felipe,TX,Western,6
77474,Sealy,TX,Western,6
77475,Sheridan,TX,Western,6
77476,Simonton,TX,Western,6
77477,Stafford,TX,Western,6
77478,Sugar Land,TX,Western,6
77479,Sugar Land,TX,Western,6
77480,Sweeny,TX,Western,6
77481,Thompsons,TX,Western,6
77482,Van Vleck,TX,Western,6
77483,Wadsworth,TX,Western,6
77484,Waller,TX,Western,6
77485,Wallis,TX,Western,6
77486,West Columbia,TX,Western,6
77487,Sugar Land,TX,Western,6
77488,Wharton,TX,Western,6
77489,Missouri City,TX,Western,6
77491,Katy,TX,Western,6
77492,Katy,TX,Western,6
77493,Katy,TX,Western,6
77494,Katy,TX,Western,6
77496,Sugar Land,TX,Western,6
77497,Stafford,TX,Western,6
77498,Sugar Land,TX,Western,6
77501,Pasadena,TX,Western,6
77502,Pasadena,TX,Western,6
77503,Pasadena,TX,Western,6
77504,Pasadena,TX,Western,6
77505,Pasadena,TX,Western,6
77506,Pasadena,TX,Western,6
77507,Pasadena,TX,Western,6
77508,Pasadena,TX,Western,6
77510,Santa Fe,TX,Western,6
77511,Alvin,TX,Western,6
77512,Alvin,TX,Western,6
77514,Anahuac,TX,Western,6
77515,Angleton,TX,Western,6
77516,Angleton,TX,Western,6
77517,Santa Fe,TX,Western,6
77518,Bacliff,TX,Western,6
77519,Batson,TX,Western,6
77520,Baytown,TX,Western,6
77521,Baytown,TX,Western,6
77522,Baytown,TX,Western,6
77523,Baytown,TX,Western,6
77530,Channelview,TX,Western,6
77531,Clute,TX,Western,6
77532,Crosby,TX,Western,6
77533,Daisetta,TX,Western,6
77534,Danbury,TX,Western,6
77535,Dayton,TX,Western,6
77536,Deer Park,TX,Western,6
77538,Devers,TX,Western,6
77539,Dickinson,TX,Western,6
77541,Freeport,TX,Western,6
77542,Freeport,TX,Western,6
77545,Fresno,TX,Western,6
77546,Friendswood,TX,Western,6
77547,Galena Park,TX,Western,6
77549,Friendswood,TX,Western,6
77550,Galveston,TX,Western,6
77551,Galveston,TX,Western,6
77552,Galveston,TX,Western,6
77553,Galveston,TX,Western,6
77554,Galveston,TX,Western,6
77555,Galveston,TX,Western,6
77560,Hankamer,TX,Western,6
77561,Hardin,TX,Western,6
77562,Highlands,TX,Western,6
77563,Hitchcock,TX,Western,6
77564,Hull,TX,Western,6
77565,Kemah,TX,Western,6
77566,Lake Jackson,TX,Western,6
77568,La Marque,TX,Western,6
77571,La Porte,TX,Western,6
77572,La Porte,TX,Western,6
77573,League City,TX,Western,6
77574,League City,TX,Western,6
77575,Liberty,TX,Western,6
77577,Liverpool,TX,Western,6
77578,Manvel,TX,Western,6
77580,Mont Belvieu,TX,Western,6
77581,Pearland,TX,Western,6
77582,Raywood,TX,Western,6
77583,Rosharon,TX,Western,6
77584,Pearland,TX,Western,6
77585,Saratoga,TX,Western,6
77586,Seabrook,TX,Western,6
77587,South Houston,TX,Western,6
77588,Pearland,TX,Western,6
77590,Texas City,TX,Western,6
77591,Texas City,TX,Western,6
77592,Texas City,TX,Western,6
77597,Wallisville,TX,Western,6
77598,Webster,TX,Western,6
77611,Bridge City,TX,Western,6
77612,Buna,TX,Western,6
77613,China,TX,Western,6
77614,Deweyville,TX,Western,6
77615,Evadale,TX,Western,6
77616,Fred,TX,Western,6
77617,Gilchrist,TX,Western,6
77619,Groves,TX,Western,6
77622,Hamshire,TX,Western,6
77623,High Island,TX,Western,6
77624,Hillister,TX,Western,6
77625,Kountze,TX,Western,6
77626,Mauriceville,TX,Western,6
77627,Nederland,TX,Western,6
77629,Nome,TX,Western,6
77630,Orange,TX,Western,6
77631,Orange,TX,Western,6
77632,Orange,TX,Western,6
77639,Orangefield,TX,Western,6
77640,Port Arthur,TX,Western,6
77641,Port Arthur,TX,Western,6
77642,Port Arthur,TX,Western,6
77643,Port Arthur,TX,Western,6
77650,Port Bolivar,TX,Western,6
77651,Port Neches,TX,Western,6
77655,Sabine Pass,TX,Western,6
77656,Silsbee,TX,Western,6
77657,Lumberton,TX,Western,6
77659,Sour Lake,TX,Western,6
77660,Spurger,TX,Western,6
77661,Stowell,TX,Western,6
77662,Vidor,TX,Western,6
77663,Village Mills,TX,Western,6
77664,Warren,TX,Western,6
77665,Winnie,TX,Western,6
77670,Vidor,TX,Western,6
77701,Beaumont,TX,Western,6
77702,Beaumont,TX,Western,6
77703,Beaumont,TX,Western,6
77704,Beaumont,TX,Western,6
77705,Beaumont,TX,Western,6
77706,Beaumont,TX,Western,6
77707,Beaumont,TX,Western,6
77708,Beaumont,TX,Western,6
77709,Voth,TX,Western,6
77710,Beaumont,TX,Western,6
77711,Lumberton,TX,Western,6
77713,Beaumont,TX,Western,6
77720,Beaumont,TX,Western,6
77725,Beaumont,TX,Western,6
77726,Beaumont,TX,Western,6
77801,Bryan,TX,Western,6
77802,Bryan,TX,Western,6
77803,Bryan,TX,Western,6
77805,Bryan,TX,Western,6
77806,Bryan,TX,Western,6
77807,Bryan,TX,Western,6
77808,Bryan,TX,Western,6
77830,Anderson,TX,Western,6
77831,Bedias,TX,Western,6
77833,Brenham,TX,Western,6
77834,Brenham,TX,Western,6
77835,Burton,TX,Western,6
77836,Caldwell,TX,Western,6
77837,Calvert,TX,Western,6
77838,Chriesman,TX,Western,6
77839,Clay,TX,Western,6
77840,College Station,TX,Western,6
77841,College Station,TX,Western,6
77842,College Station,TX,Western,6
77843,College Station,TX,Western,6
77844,College Station,TX,Western,6
77845,College Station,TX,Western,6
77850,Concord,TX,Western,6
77852,Deanville,TX,Western,6
77853,Dime Box,TX,Western,6
77855,Flynn,TX,Western,6
77856,Franklin,TX,Western,6
77857,Gause,TX,Western,6
77859,Hearne,TX,Western,6
77861,Iola,TX,Western,6
77862,Kurten,TX,Western,6
77863,Lyons,TX,Western,6
77864,Madisonville,TX,Western,6
77865,Marquez,TX,Western,6
77866,Millican,TX,Western,6
77867,Mumford,TX,Western,6
77868,Navasota,TX,Western,6
77869,Navasota,TX,Western,6
77870,New Baden,TX,Western,6
77871,Normangee,TX,Western,6
77872,North Zulch,TX,Western,6
77873,Richards,TX,Western,6
77875,Roans Prairie,TX,Western,6
77876,Shiro,TX,Western,6
77878,Snook,TX,Western,6
77879,Somerville,TX,Western,6
77880,Washington,TX,Western,6
77881,Wellborn,TX,Western,6
77882,Wheelock,TX,Western,6
77901,Victoria,TX,Western,6
77902,Victoria,TX,Western,6
77903,Victoria,TX,Western,6
77904,Victoria,TX,Western,6
77905,Victoria,TX,Western,6
77950,Austwell,TX,Western,6
77951,Bloomington,TX,Western,6
77954,Cuero,TX,Western,6
77957,Edna,TX,Western,6
77960,Fannin,TX,Western,6
77961,Francitas,TX,Western,6
77962,Ganado,TX,Western,6
77963,Goliad,TX,Western,6
77964,Hallettsville,TX,Western,6
77967,Hochheim,TX,Western,6
77968,Inez,TX,Western,6
77969,La Salle,TX,Western,6
77970,La Ward,TX,Western,6
77971,Lolita,TX,Western,6
77972,Long Mott,TX,Western,6
77973,Mcfaddin,TX,Western,6
77974,Meyersville,TX,Western,6
77975,Moulton,TX,Western,6
77976,Nursery,TX,Western,6
77977,Placedo,TX,Western,6
77978,Point Comfort,TX,Western,6
77979,Port Lavaca,TX,Western,6
77982,Port O Connor,TX,Western,6
77983,Seadrift,TX,Western,6
77984,Shiner,TX,Western,6
77985,Speaks,TX,Western,6
77986,Sublime,TX,Western,6
77987,Sweet Home,TX,Western,6
77988,Telferner,TX,Western,6
77989,Thomaston,TX,Western,6
77990,Tivoli,TX,Western,6
77991,Vanderbilt,TX,Western,6
77993,Weesatche,TX,Western,6
77994,Westhoff,TX,Western,6
77995,Yoakum,TX,Western,6
78001,Artesia Wells,TX,Western,6
78002,Atascosa,TX,Western,6
78003,Bandera,TX,Western,6
78004,Bergheim,TX,Western,6
78005,Bigfoot,TX,Western,6
78006,Boerne,TX,Western,6
78007,Calliham,TX,Western,6
78008,Campbellton,TX,Western,6
78009,Castroville,TX,Western,6
78010,Center Point,TX,Western,6
78011,Charlotte,TX,Western,6
78012,Christine,TX,Western,6
78013,Comfort,TX,Western,6
78014,Cotulla,TX,Western,6
78015,Boerne,TX,Western,6
78016,Devine,TX,Western,6
78017,Dilley,TX,Western,6
78019,Encinal,TX,Western,6
78021,Fowlerton,TX,Western,6
78022,George West,TX,Western,6
78023,Helotes,TX,Western,6
78024,Hunt,TX,Western,6
78025,Ingram,TX,Western,6
78026,Jourdanton,TX,Western,6
78027,Kendalia,TX,Western,6
78028,Kerrville,TX,Western,6
78029,Kerrville,TX,Western,6
78039,La Coste,TX,Western,6
78040,Laredo,TX,Western,6
78041,Laredo,TX,Western,6
78042,Laredo,TX,Western,6
78043,Laredo,TX,Western,6
78044,Laredo,TX,Western,6
78045,Laredo,TX,Western,6
78046,Laredo,TX,Western,6
78049,Laredo,TX,Western,6
78050,Leming,TX,Western,6
78052,Lytle,TX,Western,6
78053,Mc Coy,TX,Western,6
78054,Macdona,TX,Western,6
78055,Medina,TX,Western,6
78056,Mico,TX,Western,6
78057,Moore,TX,Western,6
78058,Mountain Home,TX,Western,6
78059,Natalia,TX,Western,6
78060,Oakville,TX,Western,6
78061,Pearsall,TX,Western,6
78062,Peggy,TX,Western,6
78063,Pipe Creek,TX,Western,6
78064,Pleasanton,TX,Western,6
78065,Poteet,TX,Western,6
78066,Rio Medina,TX,Western,6
78067,San Ygnacio,TX,Western,6
78069,Somerset,TX,Western,6
78070,Spring Branch,TX,Western,6
78071,Three Rivers,TX,Western,6
78072,Tilden,TX,Western,6
78073,Von Ormy,TX,Western,6
78074,Waring,TX,Western,6
78075,Whitsett,TX,Western,6
78076,Zapata,TX,Western,6
78101,Adkins,TX,Western,6
78102,Beeville,TX,Western,6
78104,Beeville,TX,Western,6
78107,Berclair,TX,Western,6
78108,Cibolo,TX,Western,6
78109,Converse,TX,Western,6
78111,Ecleto,TX,Western,6
78112,Elmendorf,TX,Western,6
78113,Falls City,TX,Western,6
78114,Floresville,TX,Western,6
78115,Geronimo,TX,Western,6
78116,Gillett,TX,Western,6
78117,Hobson,TX,Western,6
78118,Karnes City,TX,Western,6
78119,Kenedy,TX,Western,6
78121,La Vernia,TX,Western,6
78122,Leesville,TX,Western,6
78123,Mc Queeney,TX,Western,6
78124,Marion,TX,Western,6
78125,Mineral,TX,Western,6
78130,New Braunfels,TX,Western,6
78131,New Braunfels,TX,Western,6
78132,New Braunfels,TX,Western,6
78133,Canyon Lake,TX,Western,6
78135,New Braunfels,TX,Western,6
78140,Nixon,TX,Western,6
78141,Nordheim,TX,Western,6
78142,Normanna,TX,Western,6
78143,Pandora,TX,Western,6
78144,Panna Maria,TX,Western,6
78145,Pawnee,TX,Western,6
78146,Pettus,TX,Western,6
78147,Poth,TX,Western,6
78148,Universal City,TX,Western,6
78150,Universal City,TX,Western,6
78151,Runge,TX,Western,6
78152,Saint Hedwig,TX,Western,6
78154,Schertz,TX,Western,6
78155,Seguin,TX,Western,6
78156,Seguin,TX,Western,6
78159,Smiley,TX,Western,6
78160,Stockdale,TX,Western,6
78161,Sutherland Springs,TX,Western,6
78162,Tuleta,TX,Western,6
78163,Bulverde,TX,Western,6
78164,Yorktown,TX,Western,6
78201,San Antonio,TX,Western,6
78202,San Antonio,TX,Western,6
78203,San Antonio,TX,Western,6
78204,San Antonio,TX,Western,6
78205,San Antonio,TX,Western,6
78206,San Antonio,TX,Western,6
78207,San Antonio,TX,Western,6
78208,San Antonio,TX,Western,6
78209,San Antonio,TX,Western,6
78210,San Antonio,TX,Western,6
78211,San Antonio,TX,Western,6
78212,San Antonio,TX,Western,6
78213,San Antonio,TX,Western,6
78214,San Antonio,TX,Western,6
78215,San Antonio,TX,Western,6
78216,San Antonio,TX,Western,6
78217,San Antonio,TX,Western,6
78218,San Antonio,TX,Western,6
78219,San Antonio,TX,Western,6
78220,San Antonio,TX,Western,6
78221,San Antonio,TX,Western,6
78222,San Antonio,TX,Western,6
78223,San Antonio,TX,Western,6
78224,San Antonio,TX,Western,6
78225,San Antonio,TX,Western,6
78226,San Antonio,TX,Western,6
78227,San Antonio,TX,Western,6
78228,San Antonio,TX,Western,6
78229,San Antonio,TX,Western,6
78230,San Antonio,TX,Western,6
78231,San Antonio,TX,Western,6
78232,San Antonio,TX,Western,6
78233,San Antonio,TX,Western,6
78234,San Antonio,TX,Western,6
78235,San Antonio,TX,Western,6
78236,San Antonio,TX,Western,6
78237,San Antonio,TX,Western,6
78238,San Antonio,TX,Western,6
78239,San Antonio,TX,Western,6
78240,San Antonio,TX,Western,6
78241,San Antonio,TX,Western,6
78242,San Antonio,TX,Western,6
78243,San Antonio,TX,Western,6
78244,San Antonio,TX,Western,6
78245,San Antonio,TX,Western,6
78246,San Antonio,TX,Western,6
78247,San Antonio,TX,Western,6
78248,San Antonio,TX,Western,6
78249,San Antonio,TX,Western,6
78250,San Antonio,TX,Western,6
78251,San Antonio,TX,Western,6
78252,San Antonio,TX,Western,6
78253,San Antonio,TX,Western,6
78254,San Antonio,TX,Western,6
78255,San Antonio,TX,Western,6
78256,San Antonio,TX,Western,6
78257,San Antonio,TX,Western,6
78258,San Antonio,TX,Western,6
78259,San Antonio,TX,Western,6
78260,San Antonio,TX,Western,6
78261,San Antonio,TX,Western,6
78262,San Antonio,TX,Western,6
78263,San Antonio,TX,Western,6
78264,San Antonio,TX,Western,6
78265,San Antonio,TX,Western,6
78266,San Antonio,TX,Western,6
78268,San Antonio,TX,Western,6
78269,San Antonio,TX,Western,6
78270,San Antonio,TX,Western,6
78275,San Antonio,TX,Western,6
78278,San Antonio,TX,Western,6
78279,San Antonio,TX,Western,6
78280,San Antonio,TX,Western,6
78283,San Antonio,TX,Western,6
78284,San Antonio,TX,Western,6
78285,San Antonio,TX,Western,6
78286,San Antonio,TX,Western,6
78287,San Antonio,TX,Western,6
78288,San Antonio,TX,Western,6
78289,San Antonio,TX,Western,6
78291,San Antonio,TX,Western,6
78292,San Antonio,TX,Western,6
78293,San Antonio,TX,Western,6
78294,San Antonio,TX,Western,6
78295,San Antonio,TX,Western,6
78296,San Antonio,TX,Western,6
78297,San Antonio,TX,Western,6
78298,San Antonio,TX,Western,6
78299,San Antonio,TX,Western,6
78330,Agua Dulce,TX,Western,6
78332,Alice,TX,Western,6
78333,Alice,TX,Western,6
78335,Aransas Pass,TX,Western,6
78336,Aransas Pass,TX,Western,6
78338,Armstrong,TX,Western,6
78339,Banquete,TX,Western,6
78340,Bayside,TX,Western,6
78341,Benavides,TX,Western,6
78342,Ben Bolt,TX,Western,6
78343,Bishop,TX,Western,6
78344,Bruni,TX,Western,6
78347,Chapman Ranch,TX,Western,6
78349,Concepcion,TX,Western,6
78350,Dinero,TX,Western,6
78351,Driscoll,TX,Western,6
78352,Edroy,TX,Western,6
78353,Encino,TX,Western,6
78355,Falfurrias,TX,Western,6
78357,Freer,TX,Western,6
78358,Fulton,TX,Western,6
78359,Gregory,TX,Western,6
78360,Guerra,TX,Western,6
78361,Hebbronville,TX,Western,6
78362,Ingleside,TX,Western,6
78363,Kingsville,TX,Western,6
78364,Kingsville,TX,Western,6
78368,Mathis,TX,Western,6
78369,Mirando City,TX,Western,6
78370,Odem,TX,Western,6
78371,Oilton,TX,Western,6
78372,Orange Grove,TX,Western,6
78373,Port Aransas,TX,Western,6
78374,Portland,TX,Western,6
78375,Premont,TX,Western,6
78376,Realitos,TX,Western,6
78377,Refugio,TX,Western,6
78379,Riviera,TX,Western,6
78380,Robstown,TX,Western,6
78381,Rockport,TX,Western,6
78382,Rockport,TX,Western,6
78383,Sandia,TX,Western,6
78384,San Diego,TX,Western,6
78385,Sarita,TX,Western,6
78387,Sinton,TX,Western,6
78389,Skidmore,TX,Western,6
78390,Taft,TX,Western,6
78391,Tynan,TX,Western,6
78393,Woodsboro,TX,Western,6
78401,Corpus Christi,TX,Western,6
78402,Corpus Christi,TX,Western,6
78403,Corpus Christi,TX,Western,6
78404,Corpus Christi,TX,Western,6
78405,Corpus Christi,TX,Western,6
78406,Corpus Christi,TX,Western,6
78407,Corpus Christi,TX,Western,6
78408,Corpus Christi,TX,Western,6
78409,Corpus Christi,TX,Western,6
78410,Corpus Christi,TX,Western,6
78411,Corpus Christi,TX,Western,6
78412,Corpus Christi,TX,Western,6
78413,Corpus Christi,TX,Western,6
78414,Corpus Christi,TX,Western,6
78415,Corpus Christi,TX,Western,6
78416,Corpus Christi,TX,Western,6
78417,Corpus Christi,TX,Western,6
78418,Corpus Christi,TX,Western,6
78419,Corpus Christi,TX,Western,6
78426,Corpus Christi,TX,Western,6
78427,Corpus Christi,TX,Western,6
78460,Corpus Christi,TX,Western,6
78461,Corpus Christi,TX,Western,6
78463,Corpus Christi,TX,Western,6
78465,Corpus Christi,TX,Western,6
78466,Corpus Christi,TX,Western,6
78467,Corpus Christi,TX,Western,6
78468,Corpus Christi,TX,Western,6
78469,Corpus Christi,TX,Western,6
78470,Corpus Christi,TX,Western,6
78471,Corpus Christi,TX,Western,6
78472,Corpus Christi,TX,Western,6
78473,Corpus Christi,TX,Western,6
78474,Corpus Christi,TX,Western,6
78475,Corpus Christi,TX,Western,6
78476,Corpus Christi,TX,Western,6
78477,Corpus Christi,TX,Western,6
78478,Corpus Christi,TX,Western,6
78480,Corpus Christi,TX,Western,6
78501,Mcallen,TX,Western,6
78502,Mcallen,TX,Western,6
78503,Mcallen,TX,Western,6
78504,Mcallen,TX,Western,6
78505,Mcallen,TX,Western,6
78516,Alamo,TX,Western,6
78520,Brownsville,TX,Western,6
